"usgs_site","catchment_area","Date_rct","pctburn_rct","areaburn_rct","Date_lg","pctburn_lg","areaburn_lg","Event_ID_lg","Event_ID_rct","Incid_Name_lg","Incid_Name_rct","number_fires","total_area_burned","number_wwtp","dominant_lulc"
"USGS-10128500",421.3,2019-07-01,0.0025216866752453,1.06238659628085,2016-07-28,0.0429742575939681,18.1050547243388,"UT4070211106620160728","UT4062011121020190701","BOX CANYON","UNNAMED",2,19.2,NA,"Evergreen Forest"
"USGS-10129300",751.5,2019-07-01,0.00569055594290635,4.27645279109412,2016-07-28,0.0240918891874102,18.1050547243388,"UT4070211106620160728","UT4062011121020190701","BOX CANYON","UNNAMED",2,22.4,2,"Evergreen Forest"
"USGS-10129500",921.7,2019-07-01,0.00463974480969309,4.27645279109412,2016-07-28,0.0196431102575011,18.1050547243388,"UT4070211106620160728","UT4062011121020190701","BOX CANYON","UNNAMED",3,30.4,2,"Evergreen Forest"
"USGS-10130500",1078.9,2019-07-01,0.00396371562804164,4.27645279109412,2016-07-28,0.0167810313507635,18.1050547243388,"UT4070211106620160728","UT4062011121020190701","BOX CANYON","UNNAMED",4,40.1,2,"Evergreen Forest"
"USGS-10131000",638.9,2002-08-15,0.0139175356460471,8.89191352425952,2002-08-15,0.0139175356460471,8.89191352425952,"UT4098311119420020815","UT4098311119420020815","HUFF","HUFF",2,13.9,NA,"Deciduous Forest"
"USGS-10132000",1842.4,2019-07-01,0.00232113156268678,4.27645279109412,2016-07-28,0.00982688597717041,18.1050547243388,"UT4070211106620160728","UT4062011121020190701","BOX CANYON","UNNAMED",6,60.5,4,"Deciduous Forest"
"USGS-10136500",4177.2,2020-10-17,0.0015835912784953,6.61497748853058,2016-07-28,0.00433425613433371,18.1050547243388,"UT4070211106620160728","UT4102211143920201017","BOX CANYON","FIRE CANYON",11,98,9,"Shrub; Scrub"
"USGS-10136600",4227.6,2020-10-17,0.00156471224537103,6.61497748853058,2016-07-28,0.00428258461641091,18.1050547243388,"UT4070211106620160728","UT4102211143920201017","BOX CANYON","FIRE CANYON",11,98,9,"Shrub; Scrub"
"USGS-10137000",4317.4,2020-10-17,0.00153216692651378,6.61497748853058,2016-07-28,0.00419350876090674,18.1050547243388,"UT4070211106620160728","UT4102211143920201017","BOX CANYON","FIRE CANYON",11,98,9,"Shrub; Scrub"
"USGS-10140100",824.2,1995-07-29,0.00595479426613865,4.90794143415148,1988-08-24,0.0148155383402673,12.2109667000483,"UT4133211178719880824","UT4133811180719950729","POWDER MOUNTAIN","WOLF CREEK FIRE",2,17.1,NA,"Deciduous Forest"
"USGS-10140700",862.1,1995-07-29,0.00569300711535956,4.90794143415148,1988-08-24,0.0141642114604434,12.2109667000483,"UT4133211178719880824","UT4133811180719950729","POWDER MOUNTAIN","WOLF CREEK FIRE",2,17.1,NA,"Deciduous Forest"
"USGS-10141000",5352,2020-10-17,0.00123598234090631,6.61497748853058,2016-07-28,0.00338285775865821,18.1050547243388,"UT4070211106620160728","UT4102211143920201017","BOX CANYON","FIRE CANYON",13,115.1,10,"Deciduous Forest"
"USGS-10145400",216.5,2018-09-06,0.00261342113747534,0.565805676263411,2007-07-19,0.36051874896259,78.0523091504007,"UT3971111167420070719","UT3980611166020180906","SALT CREEK","POLE CREEK",4,83.1,NA,"Deciduous Forest"
"USGS-10146000",250.6,2018-09-06,0.00225780397551241,0.565805676263411,2007-07-19,0.330509565016888,82.8256969932321,"UT3971111167420070719","UT3980611166020180906","SALT CREEK","POLE CREEK",4,87.8,NA,"Deciduous Forest"
"USGS-10146400",550.6,2019-08-03,0.0177071373685292,9.74954983511215,2007-07-19,0.150301969537344,82.7562644272618,"UT3971111167420070719","UT3977911193520190803","SALT CREEK","PAINT MINE",10,153.7,NA,"Shrub; Scrub"
"USGS-10147100",48.9,2020-09-06,0.00345615908933389,0.169006179468427,2018-08-24,0.631335223324128,30.8722924205499,"UT3987211174320180824","UT3993711177920200906","BALD MOUNTAIN","WILLIAM",4,44.5,NA,"Grassland; Herbaceous"
"USGS-10148200",50.8,2017-08-11,0.558487232096665,28.3711513905106,2017-08-11,0.558487232096665,28.3711513905106,"UT3999411131620170812","UT3999411131620170812","TANK HOLLOW","TANK HOLLOW",2,28.4,NA,"Evergreen Forest"
"USGS-10149400",251.7,2018-09-06,0.0129032078394207,3.24773741318218,2012-08-19,0.0271339603540516,6.82961782111479,"UT4007811137120120819","UT3980611166020180906","RED LEDGES","POLE CREEK",6,22.2,NA,"Deciduous Forest"
"USGS-10149500",276.3,2018-09-06,0.0446306047709316,12.3314360982084,2018-09-06,0.0446306047709316,12.3314360982084,"UT3980611166020180906","UT3980611166020180906","POLE CREEK","POLE CREEK",6,31.5,NA,"Deciduous Forest"
"USGS-10150500",1627.7,2020-07-31,0.00377421698849707,6.14329299217668,2018-09-06,0.2530101118837,411.824559113098,"UT3980611166020180906","UT3979911153620200731","POLE CREEK","HOLLOW",16,732.9,NA,"Deciduous Forest"
"USGS-10152000",2018.4,2020-07-31,0.00304364496243395,6.14329299217668,2018-09-06,0.204035156120243,411.824559113098,"UT3980611166020180906","UT3979911153620200731","POLE CREEK","HOLLOW",18,771.6,NA,"Deciduous Forest"
"USGS-10159500",1418.9,2003-09-23,0.00929001817745677,13.1816067919934,2003-09-23,0.00929001817745677,13.1816067919934,"UT4045011154220030923","UT4045011154220030923","CASCADE II","CASCADE II",4,36.6,1,"Deciduous Forest"
"USGS-10163000",1749.2,2020-10-17,0.0069342685334967,12.1294225187924,2003-09-23,0.0183548376682082,32.1062820492298,"UT4045011154220030923","UT4032611166920201017","CASCADE II","RANGE",8,88.3,1,"Deciduous Forest"
"USGS-10167000",6786.3,2020-10-17,0.0019440896232802,13.1931754104664,2018-09-06,0.0609982283277478,413.952276900595,"UT3980611166020180906","UT4032611166920201017","POLE CREEK","RANGE",72,1640.8,11,"Deciduous Forest"
"USGS-10167230",7225.5,2020-10-17,0.00182591867835671,13.1931754104664,2018-09-06,0.0572904680507363,413.952276900595,"UT3980611166020180906","UT4032611166920201017","POLE CREEK","RANGE",73,1707.5,12,"Deciduous Forest"
"USGS-10171000",8286.4,2020-10-17,0.00159214802694371,13.1931754104664,2018-09-06,0.0499556232984885,413.952276900595,"UT3980611166020180906","UT4032611166920201017","POLE CREEK","RANGE",74,1730.7,16,"Deciduous Forest"
"USGS-10172700",69.5,1996-08-02,1.39851459402459e-06,9.7196764284709e-05,1990-07-29,0.264115147233075,18.3560027326987,"UT3994511231619900729","UT3978911229219960802","CHERRY","LEAMINGTON COMPLEX (WASH)",2,18.4,NA,"Shrub; Scrub"
"USGS-10172727",352,2017-07-17,0.000701550635679446,0.246945823759165,1990-07-29,0.0521610891553649,18.3607033826884,"UT3994511231619900729","UT4017711269220170717","CHERRY","DAVIS",9,52,NA,"Shrub; Scrub"
"USGS-10172795",29.9,2013-08-10,0.000466503540225207,0.0139484558527337,1989-08-21,0.0640120182258667,1.91395934495341,"UT4046811253119890821","UT4034111267020130810","BOX ELDER","PATCH SPRINGS",2,1.9,NA,"Evergreen Forest"
"USGS-10172805",15.2,2009-08-06,0.0249029226115677,0.37852442369583,2007-09-03,0.0922380027101083,1.40201764119365,"UT4049111263320070903","UT4060311265520090806","BIG CREEK","BIG POLE",2,1.8,NA,"Evergreen Forest"
"USGS-10173450",269.3,2017-06-17,0.0664638717853915,17.8987206718059,2017-06-17,0.0664638717853915,17.8987206718059,"UT3771811283720170617","UT3771811283720170617","BRIANHEAD","BRIANHEAD",2,22.8,NA,"Evergreen Forest"
"USGS-10174500",724.6,2017-06-17,0.024740663032819,17.9270844335807,1989-07-15,0.0430351464378042,31.183267108833,"UT3758011255719890715","UT3771811283720170617","UINTA FLAT","BRIANHEAD",3,54.8,NA,"Evergreen Forest"
"USGS-10180000",2397.7,2019-07-26,3.75158267494121e-06,0.00899516977970654,2017-06-17,0.0871363871100839,208.926915373848,"UT3771811283720170617","UT3758811232020190726","BRIANHEAD","LITTLE BEAR",7,307.5,NA,"Evergreen Forest"
"USGS-10183500",2769.6,2019-07-26,3.24782271075482e-06,0.00899516977970654,2017-06-17,0.0754357724486742,208.926915373848,"UT3771811283720170617","UT3758811232020190726","BRIANHEAD","LITTLE BEAR",8,322.5,NA,"Evergreen Forest"
"USGS-10183900",187.3,2019-07-26,0.0203655593313318,3.81446926275844,2008-08-22,0.0672598480185201,12.5977695338688,"UT3749411226820080822","UT3758811232020190726","PUMA","LITTLE BEAR",3,20.9,NA,"Evergreen Forest"
"USGS-10189000",3103.7,2019-11-18,0.001852593188192,5.74989347819151,2002-05-31,0.0902854342065873,280.218902146985,"UT3793611217320020531","UT3838211203820191118","SANFORD","FALL RX 2019 LANGDON/BIG TABLE/COLLINS/SMITH CYN",13,372.6,NA,"Shrub; Scrub"
"USGS-10191500",6170.7,2019-11-18,0.000931805707325184,5.74989347819151,2002-05-31,0.0536496175454505,331.055694987711,"UT3793611217320020531","UT3838211203820191118","SANFORD","FALL RX 2019 LANGDON/BIG TABLE/COLLINS/SMITH CYN",19,703.7,NA,"Evergreen Forest"
"USGS-10194000",6865.7,2019-11-18,0.00462422597449463,31.7485482730878,2002-05-31,0.0482187824967172,331.055694987711,"UT3793611217320020531","UT3838211203820191118","SANFORD","FALL RX 2019 LANGDON/BIG TABLE/COLLINS/SMITH CYN",22,764.9,NA,"Evergreen Forest"
"USGS-10194200",429.9,2018-07-17,0.00844175868473601,3.62911205856801,2010-07-20,0.245149186372388,105.389635221489,"UT3846911247320100720","UT3855611251720180717","TWITCHELL CANYON","COVE CREEK",2,109,NA,"Evergreen Forest"
"USGS-10205000",8261.8,2019-11-18,0.00384281249522958,31.7485482730878,2002-05-31,0.040070649856897,331.055694987711,"UT3793611217320020531","UT3838211203820191118","SANFORD","FALL RX 2019 LANGDON/BIG TABLE/COLLINS/SMITH CYN",26,911.6,NA,"Evergreen Forest"
"USGS-10206000",777.9,2016-07-23,0.000646173819553813,0.502658614230911,1988-07-22,0.00561602840589659,4.36870849694696,"UT3891711186719880722","UT3905011157820160723","TWIST CANYON","PORCUPINE",2,4.9,1,"Evergreen Forest"
"USGS-10210500",489.9,2018-08-06,0.0124928797371737,6.12026178324141,2012-06-23,0.0792197529002237,38.8097569458196,"UT3960611158520120623","UT3975011145120180806","WOOD HOLLOW","HILL TOP",2,44.9,1,"Shrub; Scrub"
"USGS-10217000",12880.2,2019-11-18,0.00246491112506698,31.7485482730878,2002-05-31,0.0257026827990025,331.055694987711,"UT3793611217320020531","UT3838211203820191118","SANFORD","FALL RX 2019 LANGDON/BIG TABLE/COLLINS/SMITH CYN",36,1112.6,5,"Evergreen Forest"
"USGS-10219000",13237.3,2019-11-18,0.00239841570963019,31.7485482730878,2002-05-31,0.0250093066552629,331.055694987711,"UT3793611217320020531","UT3838211203820191118","SANFORD","FALL RX 2019 LANGDON/BIG TABLE/COLLINS/SMITH CYN",37,1114.4,5,"Evergreen Forest"
"USGS-10224000",16672.6,2020-06-26,0.0179178822156325,298.737683028354,2012-06-27,0.0258868478835849,431.601060023858,"UT3932911237920120627","UT3942511234720200626","CLAY SPRINGS","CANAL",78,2863.4,5,"Shrub; Scrub"
"USGS-10234500",238.2,2019-10-02,0.0280237220791344,6.67525059924982,2016-08-09,0.0520608427708389,12.4008927480138,"UT3834011246920160809","UT3829911250120191002","BRIGGS","SKULL FLAT 2",4,26.5,NA,"Evergreen Forest"
"USGS-10237000",791.1,2019-10-02,0.0129206958630653,10.2215624972709,2007-07-09,0.0442310804589064,34.9912077510409,"UT3814411270820070709","UT3829911250120191002","GREENVILLE","SKULL FLAT 2",6,106.5,NA,"Evergreen Forest"
"USGS-10239000",1386.9,2020-08-22,0.00334200751399301,4.6350302211569,2007-07-06,0.0426533426950362,59.1559209837457,"UT3868911273920070706","UT3821211280820200822","MILFORD FLAT","GREENVILLE",14,297.9,NA,"Evergreen Forest"
"USGS-391509108433001",298.4,2020-07-31,0.382191601213718,114.045973802173,2020-07-31,0.382191601213718,114.045973802173,"CO3933610852620200731","CO3933610852620200731","PINE GULCH","PINE GULCH",3,144.1,NA,"Shrub; Scrub"
"USGS-391953108130201",1317,2020-07-31,0.276360950198503,363.967371411428,2020-07-31,0.276360950198503,363.967371411428,"CO3933610852620200731","CO3933610852620200731","PINE GULCH","PINE GULCH",2,364.2,1,"Shrub; Scrub"
"USGS-393109104464500",750.4,2013-06-11,0.000202033440856905,0.151605894019021,2011-03-24,0.00629140836110075,4.72107283417,"CO3940010473020110324","CO3901210474920130611","BURNING TREE","BLACK FOREST",2,4.9,2,"Grassland; Herbaceous"
"USGS-394329104490101",1102,2013-06-11,0.000137573406550836,0.151605894019021,2011-03-24,0.00428409513082577,4.72107283417,"CO3940010473020110324","CO3901210474920130611","BURNING TREE","BLACK FOREST",3,5.5,9,"Grassland; Herbaceous"
"USGS-394839104570300",1476.9,2013-06-11,0.000102651428003942,0.151605894019021,2011-03-24,0.0031966096784955,4.72107283417,"CO3940010473020110324","CO3901210474920130611","BURNING TREE","BLACK FOREST",3,5.5,10,"Grassland; Herbaceous"
"USGS-402427109260201",917.9,2014-07-05,0.0130579098800151,11.9858554788658,2014-07-05,0.0130579098800151,11.9858554788658,"UT4053310958320140705","UT4053310958320140705","TAYLOR MOUNTAIN ROAD","TAYLOR MOUNTAIN ROAD",2,21.1,1,"Evergreen Forest"
