"","Stream","Date","Time","Date + Time","Streamflow","Ammonia as N","NH3 DQ","TKN","TKN DQ","Nitrate + Nitrite as N","NO2+NO3 DQ","Phosphate","PO4 DQ","Total Phosphorus","Total Phosphorus Data Qualifier","Chloride","Cl DQ","Sulfate","SO4 DQ","Ion Balance","Color","Color Notes","Alkalinity","Alk DQ","Alk Notes","Carbonate","Bicarbonate","Conductivity","TDS","TDS Notes","TSS","TSS Notes","Fluoride","F DQ","F Notes","pH","Boron","B DQ","B Notes","Calcium","Ca DQ","Ca Notes","Iron","Fe DQ","Magnesium","Mg DQ","Potassium","K DQ","Sodium","Na DQ","Na Notes","Hardness (Ca & Mg)","Hardness Notes","Aluminum","Al DQ","Antimony","Sb DQ","Arsenic","As DQ","As Notes","Barium","Ba DQ","Beryllium","Be DQ","Cadmium","Cd DQ","Chromium","Cr DQ","Cr Notes","Cobalt","Co DQ","Copper","Cu DQ","Lead","Pb DQ","Manganese","Mn DQ","Mn Notes","Molybdenum","Mb DQ","Nickel","Ni DQ","Silicon","Si DQ","Silver","Ag DQ","Strontium","Sr DQ","Thallium","Tl DQ","Uranium","Ur DQ","Ur Notes","Vanadium","V DQ","V Notes","Zinc","Zn DQ","Zn Notes","Selenium","Se DQ","Se Notes","Mercury","Hg DQ","TOC","TOC Data Qualifier","TOC Notes"
"371","Indios Creek - above burn",2014-07-08," 09:30:00",2014-07-08 09:30:00,NA,"<0.10",NA,NA,NA,"<0.10",NA,"4.7E-2",NA,NA,NA,"<10",NA,"<10",NA,NA,"20",NA,38.8,"A",NA,"0",38.8,35.4,"88",NA,"46",NA,0.37,NA,NA,7.63,"<0.05",NA,NA,7,NA,NA,"1.5",NA,"2.4",NA,"2",NA,8,NA,NA,"28",NA,1.2,NA,"<0.001",NA,"<0.001",NA,NA,"<0.1",NA,"<0.001",NA,"<0.001",NA,"2E-3",NA,NA,"<0.001",NA,"<0.01",NA,"2E-3",NA,0.52,NA,NA,"1E-3",NA,"<0.01",NA,NA,NA,"<0.001",NA,NA,NA,"<0.001",NA,"<0.001",NA,NA,"<0.001",NA,NA,"0.01",NA,NA,"<0.005",NA,NA,"<0.0002",NA,NA,NA,NA
"372","Indios Creek - above burn",2014-08-19," 13:15:00",2014-08-19 13:15:00,NA,"<0.10",NA,NA,NA,"0.31",NA,"<0.050",NA,NA,NA,"<10",NA,"<10",NA,NA,"5",NA,30.4,"A","LRB was greater than the MDL but less than the MRL.","0",30.4,62.6,"58",NA,"6",NA,0.46,"A","LRB was greater than the MDL but less than the MRL.",7.72,"<0.05",NA,NA,5,NA,NA,NA,NA,"1.5",NA,NA,NA,NA,NA,NA,"19","Sample digested using SLD Method 41414.",0.18,NA,"<0.001",NA,"<0.001",NA,NA,"<0.1",NA,"<0.001",NA,"<0.001",NA,"<0.001",NA,NA,"<0.001",NA,"<0.01",NA,"<0.001",NA,0.009,NA,NA,"2E-3",NA,"<0.01",NA,NA,NA,"<0.001",NA,NA,NA,"<0.001",NA,"<0.001",NA,NA,"<0.001",NA,NA,"<0.01",NA,NA,"<0.005",NA,NA,"<0.0002",NA,NA,NA,NA
"373","Indios Creek - above burn",2014-09-17," 11:10:00",2014-09-17 11:10:00,NA,"<0.10","F",NA,NA,"0.19",NA,"<0.050","LRB was greater than the MDL but less than 10% MRL",NA,NA,"<10",NA,"<10",NA,NA,"5",NA,29,"A","LRB was greater than the MDL but less than the MRL.","0",29,60.6,"80",NA,"<3",NA,0.54,NA,NA,7.7,"<0.05","C",NA,5,"C",NA,"0.1","C","1.2","C","2","C",6,"C",NA,"16","Sample digested using SLD Method 41414.",0.12,"C","<0.001","C","<0.001","C",NA,"<0.1","C","<0.001","C","<0.001","C","2E-3",NA,"Sample digested using SLD Method 41414. Chromium digest LRB=0.00096mg/L","<0.001","C","<0.01","C","<0.001","C",0.006,"C",NA,"2E-3","C","<0.01","C",NA,NA,"<0.001","C",NA,NA,"<0.001","C","<0.001","C",NA,"<0.001","C",NA,"<0.01","C",NA,"<0.005","C",NA,"<0.0002",NA,NA,NA,NA
"374","Indios Creek - above burn",2014-10-14," 11:50:00",2014-10-14 11:50:00,NA,"<0.10","F",0.81,NA,"0.22",NA,"<0.050","LRB was greater than the MDL but less than the MRL",NA,NA,"<10",NA,"<10",NA,NA,"0",NA,28.5,"A","LRB was greater than the MDL but less than the MRL.","0",28.5,63.7,"76",NA,"4",NA,0.55,"A","CCB was greater than the MDL but less than the MRL.",7.76,"<0.05","C",NA,5,"C","Sample digested using SLD Method 41414. Calcium LRB = -0.112 mg/L.","7.0000000000000007E-2","C","1.2","C","2","C",6,"C","Sample digested using SLD Method 41414.","16","Sample digested using SLD Method 41414.",0.1,"C","<0.001","C","<0.001","C",NA,"<0.1","C","<0.001","C","<0.001","C","<0.001","C",NA,"<0.001","C","<0.01","C","<0.001","C",0.004,"C",NA,"2E-3","C","<0.01","C",NA,NA,"<0.001","C",NA,NA,"<0.001","C","<0.001","C",NA,"<0.001","C",NA,"<0.01","C",NA,"<0.005","D, F",NA,"<0.0002",NA,NA,NA,NA
"375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","Sulfur Creek",2008-04-29," 11:20:00",2008-04-29 11:20:00,NA,"<0.1",NA,0.213,NA,"<0.1",NA,NA,NA,NA,NA,"<10",NA,"99.3",NA,-27,"10",NA,NA,NA,NA,"0",NA,254,"148",NA,"<3",NA,0.12,NA,NA,3.74,NA,NA,NA,12.5,NA,NA,NA,NA,"2.48",NA,"4.8499999999999996",NA,5.33,NA,NA,"41.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","Sulfur Creek",2008-06-30," 16:45:00",2008-06-30 16:45:00,NA,"<0.1",NA,0.28,NA,"<0.1",NA,NA,NA,NA,NA,"<10",NA,"189",NA,-24,"150",NA,NA,NA,NA,"0",NA,663,"398",NA,"<3",NA,0.2,NA,NA,3.12,NA,NA,NA,26.5,NA,NA,NA,NA,"3.94",NA,"10.8",NA,11.2,NA,NA,"82.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","Sulfur Creek",2008-08-28," 11:00:00",2008-08-28 11:00:00,NA,"<0.1",NA,0.82,NA,"<0.1",NA,NA,NA,NA,NA,"<10",NA,"166",NA,-25,NA,NA,NA,NA,NA,"0",NA,NA,"368",NA,"<3",NA,NA,NA,NA,3.09,NA,NA,NA,21.5,NA,NA,NA,NA,"3.73",NA,"9.93",NA,9.82,NA,NA,"69",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","Sulfur Creek",2008-10-30," 10:00:00",2008-10-30 10:00:00,NA,"<0.1",NA,0.9,NA,"<0.1",NA,NA,NA,NA,NA,"<10",NA,"222",NA,-22,"5",NA,NA,NA,NA,"0",NA,602,"440",NA,"<3",NA,0.235,NA,NA,3.35,NA,NA,NA,32.7,NA,NA,NA,NA,"4.88",NA,"12.7",NA,13.2,NA,NA,"102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","Sulfur Creek",2008-12-02," 09:00:00",2008-12-02 09:00:00,NA,"<0.1",NA,0.326,NA,"<0.1",NA,NA,NA,0.0723,NA,"<10",NA,"240",NA,-21,"10",NA,NA,NA,NA,"0",NA,618,"434",NA,"4",NA,0.256,NA,NA,3.4,NA,NA,NA,37.6,NA,NA,NA,NA,"5.13",NA,"13.9",NA,13.7,NA,NA,"115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","Sulfur Creek",2009-05-05," 09:45:00",2009-05-05 09:45:00,NA,"<0.1",NA,0.81,NA,"<0.1",NA,NA,NA,NA,NA,"<10",NA,"136",NA,-30,"5",NA,NA,NA,NA,"0",NA,427,"290",NA,"<3",NA,NA,NA,NA,3.33,NA,NA,NA,15.8,NA,NA,NA,NA,"3.17",NA,"6.68",NA,7.04,NA,NA,"52.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","Sulfur Creek",2009-06-01," 15:30:00",2009-06-01 15:30:00,NA,"<0.1",NA,0.21,NA,"<0.1",NA,NA,NA,NA,NA,"<10",NA,"181",NA,-29,"10",NA,NA,NA,NA,"0",NA,569,"352",NA,"<3",NA,NA,NA,NA,3.26,NA,NA,NA,22.2,NA,NA,NA,NA,"4.04",NA,"8.36",NA,9.59,NA,NA,"71.900000000000006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","Sulfur Creek",2009-06-30," 12:50:00",2009-06-30 12:50:00,NA,"<0.1",NA,0.74,NA,"<0.1",NA,NA,NA,0.133,NA,"<10",NA,"159",NA,-31,"10",NA,NA,NA,NA,"0",NA,521,"318",NA,"125",NA,NA,NA,NA,3.26,NA,NA,NA,18.1,NA,NA,NA,NA,"3.37",NA,"7.46",NA,8.49,NA,NA,"59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","Sulfur Creek",2009-08-05," 11:30:00",2009-08-05 11:30:00,NA,"<0.1",NA,1.1,NA,"<0.1",NA,NA,NA,0.053,NA,"<10",NA,"230",NA,-28,"50",NA,NA,NA,NA,"0",NA,713,"420",NA,"14",NA,NA,NA,NA,3.19,NA,NA,NA,26.8,NA,NA,NA,NA,"4.95",NA,"12.3",NA,14.2,NA,NA,"87.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","Sulfur Creek",2009-09-01," 13:45:00",2009-09-01 13:45:00,NA,"0.98099999999999998",NA,1,NA,"<0.1",NA,NA,NA,0.055,NA,"<10",NA,"212",NA,-18,"20",NA,NA,NA,NA,"0",NA,775,"482",NA,"3",NA,NA,NA,NA,3.08,NA,NA,NA,32.4,NA,NA,NA,NA,"5.69",NA,"14.1",NA,15,NA,NA,"104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","Sulfur Creek",2009-10-05," 14:30:00",2009-10-05 14:30:00,NA,"<0.1",NA,0.94,NA,"<0.1",NA,NA,NA,0.051,NA,"<10",NA,"238",NA,-21,"5",NA,NA,NA,NA,"0",NA,635,"452",NA,"<3",NA,NA,NA,NA,3.29,NA,NA,NA,34.7,NA,NA,NA,NA,"6.08",NA,"13.9",NA,14.5,NA,NA,"112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","Sulfur Creek",2009-11-04," 14:00:00",2009-11-04 14:00:00,NA,"<0.1",NA,0.92,NA,"<0.1",NA,NA,NA,0.069,NA,"<10",NA,"277",NA,-24,"50",NA,NA,NA,NA,"0",NA,708,"482",NA,"6",NA,NA,NA,NA,3.36,NA,NA,NA,38.8,NA,NA,NA,NA,"6.6",NA,"14.9",NA,15.46,NA,NA,"124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","Sulfur Creek",2010-05-06," 12:15:00",2010-05-06 12:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<10",NA,"92.7",NA,-21,NA,NA,NA,NA,NA,"0",NA,NA,"204",NA,NA,NA,NA,NA,NA,3.66,NA,NA,NA,13.3,NA,NA,NA,NA,"2.4500000000000002",NA,"5.34",NA,5.68,NA,NA,"43.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","Sulfur Creek",2010-06-02," 11:00:00",2010-06-02 11:00:00,NA,"<0.1",NA,0.21,NA,"<0.1",NA,NA,NA,NA,NA,"<10",NA,"193",NA,-31,"10",NA,NA,NA,NA,"0",NA,520,"348",NA,"<3",NA,0.1,NA,NA,3.24,NA,NA,NA,22.5,NA,NA,NA,NA,"4.1399999999999997",NA,"9",NA,9.58,NA,NA,"73.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","Sulfur Creek",2010-07-07," 13:00:00",2010-07-07 13:00:00,NA,"<0.1",NA,NA,NA,"<0.1",NA,NA,NA,0.054,NA,"<10",NA,"238",NA,NA,"15",NA,NA,NA,NA,"0",NA,754,"494",NA,"<3",NA,NA,NA,NA,3.12,"<0.1",NA,NA,28,NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,13,NA,"<0.001",NA,"<0.001",NA,NA,"<0.1",NA,"2E-3",NA,"<0.001",NA,"4.0000000000000001E-3",NA,NA,"3.0000000000000001E-3",NA,"<0.01",NA,"<0.001",NA,0.65,NA,NA,"<0.001",NA,"<0.01",NA,NA,NA,"<0.001",NA,NA,NA,"<0.001",NA,"<0.001",NA,NA,"<0.001",NA,NA,"0.05",NA,NA,"<0.005",NA,NA,"<0.0002",NA,NA,NA,NA
"391","Sulfur Creek",2010-08-03," 11:15:00",2010-08-03 11:15:00,NA,"<0.1",NA,0.11,NA,"<0.1",NA,NA,NA,NA,NA,"<10",NA,"237",NA,NA,"15",NA,NA,NA,NA,"0",NA,707,"490",NA,"<3",NA,NA,NA,NA,3.18,"<0.1",NA,NA,30,NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,"96",NA,14,NA,"<0.001",NA,"<0.002",NA,NA,"<0.1",NA,"2E-3",NA,"<0.001",NA,"<0.002",NA,NA,"3.0000000000000001E-3",NA,"<0.02",NA,"<0.001",NA,0.67,NA,NA,"<0.001",NA,"<0.02",NA,NA,NA,"<0.001",NA,NA,NA,"<0.001",NA,"<0.001",NA,NA,"<0.002",NA,NA,"0.04",NA,NA,"<0.005",NA,NA,"<0.0002",NA,NA,NA,NA
"392","Sulfur Creek",2010-08-25," 11:30:00",2010-08-25 11:30:00,NA,"<0.1",NA,0.15,NA,"<0.1",NA,NA,NA,NA,NA,"<10",NA,"252",NA,NA,"30",NA,NA,NA,NA,"0",NA,788,"538",NA,"<3",NA,NA,NA,NA,3.02,"<0.1",NA,NA,33,NA,NA,"14",NA,"6",NA,"16",NA,16,NA,NA,"107",NA,12,NA,"<0.001",NA,"<0.001",NA,NA,"<0.1",NA,"2E-3",NA,"<0.001",NA,"<0.001",NA,NA,"3.0000000000000001E-3",NA,"<0.01",NA,"<0.001",NA,0.76,NA,NA,"<0.001",NA,"<0.01",NA,41,NA,"<0.001",NA,"0.24",NA,"<0.001",NA,"<0.001",NA,NA,"<0.001",NA,NA,"0.04",NA,NA,"<0.005",NA,NA,"<0.0002",NA,NA,NA,NA
"393","Sulfur Creek",2010-10-05," 10:00:00",2010-10-05 10:00:00,NA,"<0.1",NA,0.93,NA,"<0.1",NA,NA,NA,0.098,NA,"<10",NA,"300",NA,NA,"25",NA,NA,NA,NA,"0",NA,660,"492",NA,"<3",NA,NA,NA,NA,3.35,"<0.05",NA,NA,36,NA,NA,"15",NA,"6.4",NA,"16",NA,16,NA,NA,"116",NA,13,NA,"<0.001",NA,"<0.001",NA,NA,"<0.1",NA,"2E-3",NA,"<0.001",NA,"<0.001",NA,NA,"2E-3",NA,"<0.01",NA,"<0.001",NA,0.81,NA,NA,"<0.001",NA,"<0.01",NA,38,NA,"<0.001",NA,"0.24",NA,"<0.001",NA,"<0.001",NA,NA,"<0.001",NA,NA,"0.04",NA,NA,"<0.005",NA,NA,"<0.0002",NA,NA,NA,NA
"394","Sulfur Creek",2010-11-02," 10:45:00",2010-11-02 10:45:00,NA,"<0.1",NA,0.57,NA,"<0.1",NA,NA,NA,0.052,NA,"<10",NA,"286",NA,NA,"15",NA,NA,NA,NA,"0",NA,653,"520",NA,"7",NA,NA,NA,NA,3.27,"<0.05",NA,NA,38,NA,NA,"9.4",NA,"6.8",NA,"19",NA,17,NA,NA,NA,NA,17,NA,"<0.001",NA,"<0.001",NA,NA,"<0.1",NA,"2E-3",NA,"<0.001",NA,"<0.001",NA,NA,"2E-3",NA,"<0.01",NA,"<0.001",NA,0.83,NA,NA,"<0.001",NA,"<0.01",NA,39,NA,"<0.001",NA,"0,3",NA,"<0.001",NA,"<0.001",NA,NA,"<0.001",NA,NA,"0.03",NA,NA,"<0.005",NA,NA,"<0.002",NA,NA,NA,NA
"395","Sulfur Creek",2011-04-23," 09:45:00",2011-04-23 09:45:00,NA,"<.2",NA,NA,NA,"<0.1",NA,NA,NA,NA,NA,"<10",NA,"296",NA,NA,"5",NA,NA,NA,NA,"0",NA,649,"472",NA,"<3",NA,0.28,NA,NA,3.44,"<0.05",NA,NA,36,NA,NA,"3.4",NA,"6.4",NA,"13",NA,14,NA,NA,"115",NA,19,NA,"<0.001",NA,"<0.005",NA,NA,"<0.1",NA,"2E-3",NA,"<0.001",NA,"<0.005",NA,NA,"<0.005",NA,"<0.05",NA,"<0.001",NA,0.69,NA,NA,"<0.001",NA,"<0.05",NA,28,NA,"<0.001",NA,"0.26",NA,"<0.001",NA,"<0.001",NA,NA,"<0.005",NA,NA,"<0.05",NA,NA,"<0.005",NA,NA,"<0.0002",NA,NA,NA,NA
"396","Sulfur Creek",2011-05-16," 11:15:00",2011-05-16 11:15:00,NA,"<0.1",NA,NA,NA,"<0.1",NA,NA,NA,NA,NA,"<10",NA,"309",NA,NA,"10",NA,NA,NA,NA,"0",NA,776,"498",NA,"<3",NA,0.34,NA,NA,3.51,"<0.05",NA,NA,40,NA,NA,NA,NA,"7.1",NA,"16",NA,17,NA,NA,"128",NA,22,NA,"<0.001",NA,"<0.001",NA,NA,"<0.1",NA,"2E-3",NA,"<0.001",NA,"<0.001",NA,NA,"3.0000000000000001E-3",NA,"<0.01",NA,"<0.001",NA,0.63,NA,NA,"<0.001",NA,"<0.01",NA,NA,NA,"<0.001",NA,NA,NA,"<0.001",NA,"<0.001",NA,NA,"<0.001",NA,NA,"0.04",NA,NA,"<0.005",NA,NA,"<0.0002",NA,NA,NA,NA
"397","Sulfur Creek",2011-06-15," 11:15:00",2011-06-15 11:15:00,NA,"<0.1",NA,NA,NA,"<0.1",NA,NA,NA,0.044,NA,"<10",NA,"299",NA,NA,"0",NA,NA,NA,NA,"0",NA,853,"524",NA,"<3",NA,NA,NA,NA,3.34,"<0.05",NA,NA,45,NA,NA,NA,NA,"7.7",NA,"16",NA,19,NA,NA,"144",NA,22,NA,"<0.001",NA,"<0.002",NA,NA,"<0.1",NA,"2E-3",NA,"<0.001",NA,"3.0000000000000001E-3",NA,NA,"3.0000000000000001E-3",NA,"<0.02",NA,"<0.001",NA,0.82,NA,NA,"<0.001",NA,"<0.02",NA,NA,NA,"<0.001",NA,NA,NA,"<0.001",NA,"<0.001",NA,NA,"<0.002",NA,NA,"0.09",NA,NA,"<0.005",NA,NA,"<0.0002",NA,NA,NA,NA
"398","Sulfur Creek",2011-07-13," 12:20:00",2011-07-13 12:20:00,NA,"<0.1",NA,NA,NA,"<0.1",NA,NA,NA,0.074,NA,"<10",NA,"280",NA,NA,"10",NA,NA,NA,NA,"0",NA,864,"556",NA,"<3",NA,NA,NA,NA,3.25,"<0.05",NA,NA,37,NA,NA,NA,NA,"6.9",NA,"16",NA,18,NA,NA,"120",NA,16,NA,"<0.001",NA,"<0.001",NA,NA,"<0.1",NA,"2E-3",NA,"<0.001",NA,"<0.002",NA,NA,"3.0000000000000001E-3",NA,"<0.02",NA,"<0.001",NA,0.8,NA,NA,"<0.001",NA,"<0.02",NA,NA,NA,"<0.001",NA,NA,NA,"<0.001",NA,"<0.001",NA,NA,"<0.002",NA,NA,"0.05",NA,NA,"<0.005",NA,NA,"<0.0002",NA,NA,NA,NA
"399","Sulfur Creek",2011-08-15," 10:30:00",2011-08-15 10:30:00,NA,"<0.1",NA,NA,NA,"<0.1",NA,NA,NA,0.053,NA,"<10",NA,"313",NA,NA,"15",NA,NA,NA,NA,"0",NA,840,"558",NA,"11",NA,NA,NA,NA,3.28,"<0.05",NA,NA,42,NA,NA,NA,NA,"7.2",NA,"18",NA,19,NA,NA,"140",NA,17,NA,"<0.001",NA,"<0.002",NA,NA,"<0.1",NA,"3.0000000000000001E-3",NA,"<0.001",NA,"<0.002",NA,NA,"3.0000000000000001E-3",NA,"<0.02",NA,"<0.001",NA,0.8,NA,NA,"<0.001",NA,"<0.02",NA,NA,NA,"<0.001",NA,NA,NA,"<0.001",NA,"<0.001",NA,NA,"<0.002",NA,NA,"0.05",NA,NA,"<0.005",NA,NA,"<0.0002",NA,NA,NA,NA
"400","Sulfur Creek",2011-09-14," 09:30:00",2011-09-14 09:30:00,NA,"<0.1",NA,NA,NA,"<0.1",NA,NA,NA,NA,NA,"<10",NA,"313",NA,NA,"15",NA,NA,NA,NA,"0",NA,777,"508",NA,"<3",NA,NA,NA,NA,3.33,"<0.05",NA,NA,41,NA,NA,NA,NA,"7.2",NA,"19",NA,19,NA,NA,"130",NA,19,NA,"<0.001",NA,"<0.001",NA,NA,"<0.1",NA,"2E-3",NA,"<0.001",NA,"2E-3",NA,NA,"3.0000000000000001E-3",NA,"<0.01",NA,"<0.001",NA,0.9,NA,NA,"<0.001",NA,"<0.01",NA,NA,NA,"<0.001",NA,NA,NA,"<0.001",NA,"<0.001",NA,NA,"<0.002",NA,NA,"0.05",NA,NA,"<0.001",NA,NA,"<0.0002",NA,NA,NA,NA
"401","Sulfur Creek",2011-10-19," 14:15:00",2011-10-19 14:15:00,NA,"<0.1",NA,NA,NA,"<0.1",NA,NA,NA,NA,NA,"<10",NA,"358",NA,NA,"5",NA,NA,NA,NA,"0",NA,652,"566",NA,"<3",NA,0.27,NA,NA,3.46,"<0.05",NA,NA,43,NA,NA,NA,NA,"7.3",NA,"17",NA,16,NA,NA,"140",NA,25,NA,"<0.001",NA,"<0.002",NA,NA,"<0.05",NA,"2E-3",NA,"<0.001",NA,"<0.002",NA,NA,"4.0000000000000001E-3",NA,"<0.02",NA,"<0.001",NA,0.68,NA,NA,"<0.001",NA,"<0.02",NA,NA,NA,"<0.001",NA,NA,NA,"<0.001",NA,"<0.001",NA,NA,"<0.002",NA,NA,"0.05",NA,NA,"<0.005",NA,NA,"<0.0002",NA,NA,NA,NA
"402","Sulfur Creek",2011-11-21," 09:10:00",2011-11-21 09:10:00,NA,"<0.1",NA,NA,NA,"<0.1",NA,NA,NA,NA,NA,"<10",NA,"340",NA,NA,"0",NA,NA,NA,NA,"0",NA,819,"522",NA,"<3",NA,0.29,NA,NA,3.47,"<0.05",NA,NA,43,NA,NA,"2.7",NA,"7.6",NA,"17",NA,18,NA,NA,"140",NA,22,NA,"<0.001",NA,"<0.002",NA,NA,"<0.05",NA,"3.0000000000000001E-3",NA,"<0.001",NA,"<0.002",NA,NA,"3.0000000000000001E-3",NA,"<0.02",NA,"<0.001",NA,0.79,NA,NA,"<0.001",NA,"<0.02",NA,NA,NA,"<0.001",NA,NA,NA,"<0.001",NA,"<0.001",NA,NA,"<0.002",NA,NA,"0.05",NA,NA,"<0.005",NA,NA,"<0.0002",NA,NA,NA,NA
"403","Sulfur Creek",2012-04-16," 11:00:00",2012-04-16 11:00:00,NA,"<0.10",NA,NA,NA,"<0.10",NA,NA,NA,NA,NA,"<10",NA,"175",NA,NA,"na",NA,NA,NA,NA,"0",NA,484,"262",NA,"<3",NA,0.18,NA,NA,3.38,"<0.05",NA,NA,25,NA,NA,"3.4",NA,"4",NA,"5",NA,6,NA,NA,"81",NA,8.4,NA,"<0.001",NA,"<0.001",NA,NA,"<0.1",NA,"1E-3",NA,"<0.001",NA,"2E-3",NA,NA,"2E-3",NA,"<0.01",NA,"<0.001",NA,0.33,NA,NA,"<0.001",NA,"<0.01",NA,NA,NA,"<0.001",NA,NA,NA,"<0.001",NA,"<0.001",NA,NA,"<0.001",NA,NA,"0.03",NA,NA,"<0.005",NA,NA,"<0.0002",NA,NA,NA,NA
